241,640
255,640
255,640
254,640
254,640
267,640
258,640
259,640
255,640
251,640
253,640
244,640
245,640
245,640
245,640
245,640
238,640
235,640
231,640
228,640
222,640
212,640
210,640
200,640
193,640
190,640
188,640
180,640
175,640
163,640
128,624
108,620
94,615
88,612
72,603
61,591
52,585
42,571
28,562
24,554
16,541
17,530
6,520
0,513
0,499
0,483
0,475
0,458
0,453
0,448
0,442
0,433
0,434
0,432
0,435
0,432
0,436
0,437
0,437
0,438
0,438
0,443
0,448
0,450
0,452
0,453
0,464
0,464
0,469
0,466
0,472
0,481
0,483
0,494
0,494
0,499
0,499
0,509
0,506
0,509
0,516
0,520
0,522
0,519
0,542
0,535
0,544
0,546
0,554
0,556
0,546
0,541
0,549
0,548
0,547
0,546
0,546
0,548
0,552
0,543
0,551
0,550
0,546
0,547
0,548
0,550
0,548
0,542
0,547
0,549
0,542
0,543
0,516
0,502
0,506
0,501
0,494
0,489
0,494
0,490
0,487
0,481
0,481
0,477
0,470
0,469
0,459
0,461
0,455
0,447
0,445
0,448
0,442
0,445
0,440
0,431
0,433
0,428
0,421
0,425
0,430
0,429
0,425
0,429
0,433
0,436
0,439
0,441
0,450
0,451
0,461
6,473
11,476
19,488
17,498
24,509
28,517
34,524
43,535
54,550
63,556
68,562
80,581
94,593
110,604
117,612
122,622
126,620
140,621
149,629
150,633
156,639
163,640
162,640
174,640
178,640
183,640
186,640
185,640
187,640
185,640
185,640
184,640
181,640
177,640
183,640
175,640
173,640
174,640
176,640
168,640
167,640
165,640
164,640
163,640
158,640
162,640
155,640
160,640
138,631
139,631
123,628
120,628
100,628
98,627
95,626
0,625
0,624
0,624
0,623
0,621
0,622
0,621
0,620
0,620
0,619
0,619
0,617
0,617
0,616
0,616
0,614
0,615
0,627
0,624
0,626
0,622
0,624
0,625
0,623
0,617
0,616
0,617
45,619
58,618
54,614
49,614
50,614
46,610
42,613
46,613
44,610
45,613
57,610
51,610
53,612
49,613
55,609
51,609
46,622
46,622
47,622
36,621
35,622
26,610
30,610
20,610
17,607
14,609
0,609
0,606
0,612
0,611
0,612
0,613
0,615
6,616
0,619
68,618
73,620
84,624
82,621
90,619
98,621
96,621
103,621
95,621
103,619
104,619
103,618
107,618
108,617
107,618
102,618
103,615
99,612
97,613
90,609
86,603
82,602
41,569
37,555
28,550
25,541
23,537
22,532
18,531
19,520
15,520
11,512
6,507
0,503
0,499
0,500
0,499
0,496
0,501
0,499
0,501
0,497
0,500
0,501
0,496
0,498
0,496
0,495
0,496
0,489
0,488
0,488
0,486
0,481
0,482
0,478
0,482
0,478
0,477
0,480
0,478
0,478
0,478
0,479
0,477
0,484
0,479
0,479
0,475
0,479
0,477
0,484
0,487
0,492
0,492
0,488
0,495
0,495
0,493
0,486
0,485
0,488
0,490
0,466
0,444
0,437
0,397
0,407
0,421
0,425
2,461
10,468
15,467
61,640
89,594
113,621
114,616
125,620
126,620
120,616
122,617
116,617
113,618
113,617
113,619
117,618
115,619
113,620
116,620
117,620
115,621
114,621
113,621
114,620
110,619
109,623
109,623
107,622
105,622
104,625
94,616
94,619
90,620
91,619
81,612
73,612
64,607
58,602
55,600
52,593
41,591
38,589
37,585
31,580
27,582
29,587
27,593
28,594
30,599
29,602
30,615
29,606
28,609
26,609
29,615
28,627
24,628
29,620
30,626
22,633
19,635
18,636
24,640
19,640
22,640
21,640
14,624
18,625
19,640
12,627
13,629
15,631
17,640
26,640
18,640
27,640
25,388
28,640
34,640
30,640
27,640
33,640
36,640
46,640
55,640
53,640
66,640
73,640
75,640
89,640
93,640
101,640
98,640
107,640
120,640
129,640
123,640
139,640
143,640
157,640
149,640
156,640
154,640
160,640
182,640
169,640
171,640
161,640
164,640
165,632
168,632
162,629
158,627
162,624
156,623
159,621
151,623
151,622
146,619
138,622
137,616
126,614
117,610
107,605
98,602
91,601
81,593
78,592
67,587
62,587
56,583
50,572
48,571
46,583
49,587
49,590
48,589
52,601
52,604
59,610
62,610
62,619
70,625
76,620
83,626
83,640
88,636
95,640
104,640
104,640
100,640
110,640
113,640
113,640
122,640
114,640
104,640
127,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
211,640
232,640
234,640
223,640
223,640
224,640
232,640
237,640
234,640
242,640
254,640
238,640
249,640
248,640
242,640
244,640
247,640
247,640
249,640
254,640
257,640
263,640
264,640
269,640
272,640
298,640
0,640
0,423
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
252,640
240,640
227,640
238,640
217,640
206,640
199,640
196,640
187,646
171,640
142,626
129,623
119,613
102,610
89,595
69,579
65,573
49,557
40,551
25,537
20,526
16,524
11,520
6,518
3,513
0,515
0,512
0,513
0,513
0,515
0,521
0,521
2,521
2,531
2,524
3,529
4,534
0,530
0,538
5,542
0,542
0,547
0,546
0,545
0,546
0,553
0,549
10,554
11,559
11,565
13,567
14,569
15,564
18,571
19,571
14,573
12,577
20,582
23,582
19,580
19,581
21,584
25,580
27,582
30,584
31,579
32,595
35,583
34,589
36,586
31,577
37,560
39,557
38,555
42,558
44,562
43,564
47,561
47,559
51,562
51,560
50,559
51,561
59,556
60,561
59,560
62,567
64,568
69,572
70,571
73,573
73,576
78,576
77,584
83,584
84,582
89,587
92,588
94,587
97,588
96,590
99,591
98,596
100,594
99,597
98,592
100,594
102,595
99,591
99,590
98,589
98,591
97,589
95,588
91,586
95,585
92,584
93,585
92,583
91,583
89,582
88,581
86,581
89,580
87,579
88,580
87,579
86,576
81,577
86,577
82,574
82,575
82,571
80,573
80,568
78,572
75,574
77,573
75,574
75,572
76,570
73,568
70,569
70,570
72,572
74,570
70,570
71,569
75,572
75,574
75,571
76,573
79,573
79,574
79,578
82,579
86,576
86,578
87,580
89,581
93,579
89,585
91,581
94,582
99,588
93,587
98,587
97,589
97,591
97,591
98,592
99,588
98,588
101,590
97,591
102,589
100,591
97,589
99,592
103,590
102,590
103,593
102,593
102,593
102,593
100,589
100,594
105,594
103,597
105,593
105,595
105,594
105,593
106,591
104,593
104,595
107,594
102,594
106,592
106,595
102,596
104,593
104,595
107,592
106,592
106,592
101,593
103,594
103,592
104,591
104,593
101,592
104,589
102,588
97,587
98,592
97,585
99,585
92,584
94,583
92,582
90,581
83,583
78,581
80,579
0,577
0,581
0,575
0,576
0,573
0,577
0,575
0,574
0,572
0,570
0,567
0,572
0,567
0,564
0,563
0,561
0,562
0,560
0,557
0,560
0,560
0,554
0,559
0,559
0,556
0,553
0,552
0,553
0,553
0,554
0,552
0,552
0,550
0,549
0,548
0,550
0,550
0,548
0,546
0,548
0,550
0,546
0,548
0,547
0,548
0,548
0,546
0,543
0,544
0,543
0,543
0,543
0,544
0,544
0,541
0,542
0,541
0,543
0,543
0,540
0,540
0,538
0,540
0,537
0,539
0,538
0,539
0,534
0,536
0,534
0,533
0,534
0,533
0,533
0,532
0,530
0,532
0,530
0,531
0,531
0,532
0,528
0,528
0,525
0,522
0,521
0,523
0,524
0,524
0,528
0,528
0,532
0,528
0,531
0,529
0,533
0,547
0,550
0,551
0,550
0,553
0,553
0,555
0,555
0,552
0,556
0,557
0,557
0,563
0,564
0,565
0,562
0,566
0,567
0,573
0,569
0,571
0,571
0,573
0,575
0,572
0,575
0,575
0,576
0,578
0,577
0,578
0,579
0,579
0,583
0,581
0,580
0,577
0,580
0,580
0,582
113,585
114,586
112,587
107,588
98,587
99,586
99,587
99,594
103,591
105,595
106,595
104,595
103,597
107,598
106,599
111,600
110,605
112,601
112,604
113,604
116,603
115,604
119,609
122,608
117,612
122,607
122,609
122,611
123,611
125,608
124,614
127,612
130,613
126,614
127,616
131,616
129,616
130,616
128,615
127,615
129,614
130,611
127,616
126,615
127,610
123,611
120,608
118,609
118,609
114,603
113,600
110,602
108,600
105,595
103,592
95,591
99,593
92,592
89,590
85,590
81,586
76,587
75,592
76,586
75,587
71,589
69,593
68,590
67,593
70,596
66,594
63,602
61,600
59,607
58,603
54,600
50,606
49,606
49,604
46,605
42,608
43,606
41,607
42,611
35,610
41,609
33,613
30,610
31,610
36,611
31,617
29,615
34,617
28,614
31,612
29,615
27,614
30,615
27,615
28,615
28,617
26,614
25,612
27,616
27,614
25,611
27,615
27,615
31,618
32,619
29,617
32,617
30,621
35,620
35,617
32,621
31,617
37,621
34,614
34,618
39,620
33,617
37,627
38,616
32,616
33,618
32,612
36,613
26,616
24,615
25,617
26,618
24,614
25,616
28,623
27,613
28,612
31,607
27,606
29,607
23,606
19,598
17,599
21,596
18,596
15,593
14,588
14,587
1,585
20,583
30,584
28,580
25,581
25,579
32,577
34,581
18,571
11,570
14,571
9,555
17,531
11,493
15,341
20,640
20,640
23,640
26,640
22,640
20,640
20,640
22,640
14,640
17,640
14,640
15,640
16,640
9,640
11,640
16,640
15,640
20,640
18,640
13,640
14,640
12,640
12,640
12,640
11,640
13,640
13,640
14,640
14,640
15,640
15,640
16,640
16,640
16,640
15,640
16,640
16,640
15,640
13,640
14,640
14,640
14,640
15,640
15,640
14,640
14,640
13,640
13,640
12,640
12,640
11,640
10,497
10,491
9,495
9,500
9,501
10,501
11,506
10,506
11,507
11,510
11,506
10,511
11,510
12,509
12,510
12,510
13,515
14,513
14,516
14,519
15,518
15,517
15,519
15,518
16,517
17,520
16,520
18,516
18,516
19,517
19,522
16,520
16,517
18,525
14,524
18,523
16,526
17,528
13,527
20,530
20,532
21,530
19,534
20,533
25,540
23,539
23,542
22,545
23,546
21,550
26,549
24,551
26,554
30,555
29,559
28,559
29,555
30,562
32,560
30,561
30,564
30,564
33,566
31,568
33,571
31,572
31,568
34,570
34,574
32,573
31,576
31,577
33,580
31,578
29,579
31,578
33,581
32,581
35,584
33,581
31,584
35,582
33,582
35,583
33,583
35,584
36,584
37,583
33,585
37,583
39,587
39,586
35,587
38,587
38,590
38,587
37,587
36,587
41,590
37,591
39,591
41,592
36,587
37,595
37,593
39,597
40,595
40,591
40,594
42,600
40,600
38,595
40,600
40,595
40,598
40,595
38,599
39,596
38,598
43,596
36,601
36,595
40,597
36,595
34,601
40,597
40,599
38,596
41,596
37,593
33,596
38,594
37,592
37,597
34,593
34,594
36,592
36,593
38,592
36,590
36,595
34,592
38,598
36,600
36,600
32,601
35,598
35,597
35,596
33,602
33,601
31,594
32,602
34,601
34,605
30,600
34,602
30,606
34,604
31,604
33,602
33,609
33,581
36,587
29,591
28,598
32,607
32,606
31,607
31,603
31,602
28,596
33,590
34,583
30,583
30,584
29,585
25,585
32,585
28,600
26,604
28,607
30,610
28,613
28,611
23,610
29,601
25,601
28,599
28,599
26,598
27,599
27,600
23,599
27,601
23,604
25,602
26,602
26,602
26,596
22,595
26,595
26,594
29,597
30,594
27,594
24,594
28,590
21,593
24,586
21,593
22,588
24,587
24,587
25,589
30,592
24,590
31,589
28,588
29,589
27,590
30,594
31,590
28,590
32,594
29,593
34,596
35,599
36,605
37,602
37,609
37,609
38,612
39,608
38,612
45,613
50,613
50,613
45,611
45,610
47,607
38,606
43,608
49,601
48,599
46,595
43,589
41,587
38,578
35,576
33,575
29,575
29,568
26,568
23,563
22,558
20,553
16,549
17,547
16,551
15,543
11,538
12,530
13,532
10,523
8,520
5,513
1,517
2,514
4,514
4,514
3,511
4,513
3,512
0,477
0,457
0,450
17,456
16,444
9,435
6,434
3,433
23,488
32,506
46,523
77,640
87,581
91,579
92,581
90,586
95,583
94,584
95,588
98,586
95,590
102,591
102,593
102,593
103,593
102,593
102,596
107,598
103,597
104,598
104,598
106,598
107,599
105,603
102,602
105,605
111,603
112,606
108,606
109,607
111,607
115,606
115,611
115,612
117,612
117,613
121,613
120,613
122,613
122,614
121,613
126,615
125,612
127,610
126,610
126,612
130,613
126,614
126,614
130,617
126,616
128,613
127,615
127,618
126,616
125,617
126,616
124,617
125,616
125,614
129,616
128,617
126,618
129,612
128,610
126,615
128,618
130,613
128,616
129,615
128,617
127,618
128,615
127,617
129,620
132,618
132,619
126,616
128,616
123,612
121,606
121,609
116,606
116,603
108,600
109,596
107,595
106,591
98,590
97,588
95,586
94,584
93,588
93,584
94,588
93,585
96,587
93,586
98,587
96,588
97,587
95,585
95,590
98,588
101,588
99,589
101,591
102,594
100,592
100,598
103,602
102,640
103,640
102,640
101,640
98,640
102,640
98,640
96,640
97,640
100,640
98,640
98,640
95,640
97,640
94,640
93,640
94,640
94,640
89,640
89,640
91,640
91,640
86,640
0,571
0,586
0,580
0,576
0,579
0,581
0,580
0,580
0,580
0,577
0,579
0,577
0,579
0,576
0,577
0,575
0,576
0,576
0,578
0,579
0,580
0,574
0,577
0,578
0,573
0,574
0,572
0,571
0,574
0,570
0,573
0,570
0,569
0,569
0,570
0,567
0,567
0,569
0,571
0,574
0,576
77,337
80,640
75,640
73,640
75,640
74,640
75,640
72,640
67,640
69,640
67,640
70,640
69,640
66,640
69,640
65,640
64,640
64,640
64,640
61,640
63,640
50,550
0,553
0,552
0,554
0,552
0,550
0,549
0,552
0,552
0,549
0,552
0,547
0,550
0,547
0,545
0,544
0,543
0,544
0,540
0,541
0,541
0,540
0,538
0,538
0,536
55,535
48,538
42,539
40,534
39,535
43,533
39,531
41,533
35,532
35,533
32,530
33,527
34,525
30,528
29,528
30,524
29,526
28,526
29,527
27,522
29,526
26,520
26,524
27,521
28,521
26,519
27,515
25,513
26,512
23,511
22,505
24,511
22,508
21,503
18,500
19,500
19,502
20,496
16,489
14,487
9,487
3,475
1,472
0,471
0,465
0,464
0,467
0,455
0,456
0,444
0,439
0,433
0,428
0,428
0,420
0,430
0,119
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,383
0,382
0,405
0,409
0,405
0,407
0,413
0,406
0,409
0,413
0,414
0,414
0,413
0,410
0,410
0,407
0,410
0,406
0,399
0,409
0,407
0,404
0,404
0,400
0,400
0,395
0,403
0,430
0,431
0,425
0,426
0,423
0,421
0,430
0,433
0,440
0,446
0,454
0,454
0,453
0,459
0,453
0,456
0,453
0,454
0,452
0,451
0,443
0,440
0,437
0,431
0,430
0,426
0,415
0,413
0,407
0,406
0,399
0,399
0,397
0,394
0,392
0,394
0,389
0,385
0,382
0,377
0,375
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,640
0,388
0,398
0,402
0,424
0,431
-6,443
0,463
12,482
22,497
27,508
40,527
51,546
58,549
58,554
60,559
62,559
60,559
58,559
53,560
41,554
44,556
43,557
49,557
47,556
45,554
60,559
61,555
62,560
59,560
62,559
58,556
63,560
60,560
62,561
62,560
62,561
61,558
58,554
59,547
59,549
62,557
59,555
60,552
55,548
53,545
55,549
52,546
52,546
52,542
53,543
49,542
53,541
53,545
49,540
44,537
44,536
43,532
42,533
41,532
40,530
37,530
38,529
33,532
34,534
30,532
32,535
37,532
32,528
34,532
35,530
37,532
40,528
41,531
40,529
42,531
43,528
43,531
42,531
41,532
42,533
36,533
35,535
37,536
34,535
35,534
38,532
38,534
38,535
36,534
36,532
40,532
38,534
37,536
36,534
